582 -8.88027 -8.49027 8.49027 8.88027
583 -8.91422 -8.52422 8.52422 8.91422
584 -8.94629 -8.55629 8.55629 8.94629
585 -8.97647 -8.58647 8.58647 8.97647
586 -9.00476 -8.61476 8.61476 9.00476
587 -9.03113 -8.64113 8.64113 9.03113
588 -9.05559 -8.66559 8.66559 9.05559
589 -9.07812 -8.68812 8.68812 9.07812
590 -9.09871 -8.70871 8.70871 9.09871
591 -9.11737 -8.72737 8.72737 9.11737
592 -9.13407 -8.74407 8.74407 9.13407
593 -9.14883 -8.75883 8.75883 9.14883
594 -9.16163 -8.77163 8.77163 9.16163
595 -9.17246 -8.78246 8.78246 9.17246
596 -9.18133 -8.79133 8.79133 9.18133
597 -9.18823 -8.79823 8.79823 9.18823
598 -9.19317 -8.80317 8.80317 9.19317
599 -9.19613 -8.80613 8.80613 9.19613
600 -9.19711 -8.80711 8.80711 9.19711
